TITLE,COMPANY,LOCATION,Link
2020년 하반기 영업/기획/마케팅/개발 부문,아우토크립트,서울 영등포구,https://kr.indeed.com/rc/clk?jk=4e91309fc89e9534&fccid=70a92c8954e2b950&vjs=3
[Search] Knowledge Base Applications (신입),네이버,서울,https://kr.indeed.com/rc/clk?jk=23dfc13905f7fcc0&fccid=412ff571bced2587&vjs=3
엔미디어플랫폼 데이터베이스 관리자 (DBA) 인재 안내,리더스소프트,성남 분당구,https://kr.indeed.com/rc/clk?jk=d0ca27a97ddf91f9&fccid=899ef09e06ec4d9d&vjs=3
2021-2회 인지 및 사회성 연구단 선임연구원,기초과학연구원,대전,https://kr.indeed.com/rc/clk?jk=e2af029a81ae7506&fccid=0eaa5e1b695cdcd1&vjs=3
[단기계약직] 인공지능 기술 개발을 위한 언어 데이터 구축자 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/rc/clk?jk=9ccd0db79695e27e&fccid=a1e4e21b1f33cf40&vjs=3
[조선해양/토목/기계] 엔지니어,포어시스,서울 마포구,https://kr.indeed.com/rc/clk?jk=f70127e91faf757c&fccid=5d9450c2bddd3b42&vjs=3
데이터 사이언티스트를 지향하는 데이터 엔지니어 모집,카카오,성남 판교역,https://kr.indeed.com/rc/clk?jk=385c58c7ced1d77b&fccid=32b9af632cf3b9f9&vjs=3
매칭 데이터분석,Nexon,성남 분당구,https://kr.indeed.com/rc/clk?jk=15edcadd124ad99a&fccid=aba87288e4cc3687&vjs=3
8퍼센트 개발자 (신입/경력),8퍼센트,서울 종로구,https://kr.indeed.com/rc/clk?jk=8af26b37623864c4&fccid=ac216a9ae7b75c06&vjs=3
현대무벡스 경력사원 상시,현대무벡스,서울 종로구,https://kr.indeed.com/rc/clk?jk=d4c52ba1a491a8b9&fccid=2e754711a96724c8&vjs=3
[라젠]2021년 지역주도형 일자리사업「4차 산업혁명 IT인력 일자리창출 지원」인공지능 솔루션 개발 분야,라젠,광주 화정동,https://kr.indeed.com/rc/clk?jk=0e675e6e150d8798&fccid=120832ec7a44d293&vjs=3
"Pre Sales AE, Expert",Keysight Technologies,서울,https://kr.indeed.com/rc/clk?jk=e646273cb91744c6&fccid=d072500b76ca23c2&vjs=3
Data Scientist(CSS 모델링),Toss,서울 강남구,https://kr.indeed.com/rc/clk?jk=3933762f9f06df56&fccid=18c4935c8ec646d5&vjs=3
Linux/Python/PHP/MySQL/백엔드 정규직 경력,일루미나리안,용인 보정동,https://kr.indeed.com/rc/clk?jk=04d685fc70b67d4e&fccid=f29c2f5a0f8ffa9d&vjs=3
Data Analyst,Toss,서울 강남구,https://kr.indeed.com/rc/clk?jk=e393fa440b668be7&fccid=18c4935c8ec646d5&vjs=3
[Janssen] Data Scientist,Johnson & Johnson Family of Companies,서울,https://kr.indeed.com/rc/clk?jk=4bd70fb8a220d90d&fccid=0bed8e17bc113980&vjs=3
Field Data Scientist,Success Korea,경기도,https://kr.indeed.com/rc/clk?jk=2892c67308e87f01&fccid=d29ddc820620b02e&vjs=3
[정규직] 금융 신규사업(AI예측기반 Data사업) 데이터 분석 전문인력,SK 씨앤씨,서울,https://kr.indeed.com/rc/clk?jk=996aed4fb9a166e0&fccid=6991c09e6a2880e2&vjs=3
오로스테크놀로지 신입 [(대.중소기업 청년희망나눔) SK하이닉스 협력사 연계 직무교육 프로그램],오로스테크놀로지,성남 중원구,https://kr.indeed.com/rc/clk?jk=578375fc6fbd686f&fccid=c98cfd1fb6833033&vjs=3
기후 분석&모델링연구실 시간제연구원,광주과학기술원,광주 북구,https://kr.indeed.com/rc/clk?jk=78d1ec77f4a5e0dc&fccid=617504e506359426&vjs=3
생산기술연구팀 개발자 연구원,에이스트로닉스,대전 유성구,https://kr.indeed.com/rc/clk?jk=3805907e10c94ad1&fccid=e9ec7b53e750bc6d&vjs=3
Cloud Support Engineer - Linux,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/rc/clk?jk=273ef18c985200fe&fccid=fe2d21eef233e94a&vjs=3
"웹개발, Python 외 신입/경력 계약직",쿠바로엠앤씨,서울 강서구,https://kr.indeed.com/rc/clk?jk=84fd9f9deb6105b0&fccid=e29423b79ddda10d&vjs=3
DGIST 동반진단의료기술융합연구실 계약직 연구원 공개 채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/rc/clk?jk=776ccceeaf6fe02e&fccid=a0e87e3780944019&vjs=3
[전문연구요원] ML/DL 연구원 및 SW 개발자,뷰노코리아,서울 서초구,https://kr.indeed.com/rc/clk?jk=73f619e964a56a10&fccid=282d63dcd74d554d&vjs=3
경험최적화파트 - 머신러닝 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/rc/clk?jk=7bf179a290a157b2&fccid=aba87288e4cc3687&vjs=3
SM파견 웹개발자,유저해빗,인천 서구,https://kr.indeed.com/rc/clk?jk=69e29038ecc0f40f&fccid=95c773635e68072c&vjs=3
[데이터 플랫폼]데이터 엔지니어 (전문연구요원 가능),버즈니,서울,https://kr.indeed.com/rc/clk?jk=ceb8243bc8ae3c35&fccid=a72d6e5a17d52b40&vjs=3
[대기업 계열사] 데이터 분석 전문가,TrueHR,서울 중구,https://kr.indeed.com/rc/clk?jk=6544800fd0e099e1&fccid=402d24bb8b23c516&vjs=3
(주)쓰리에치솔루션 부문별 신입/경력 직원,쓰리에치솔루션,청주 흥덕구,https://kr.indeed.com/rc/clk?jk=bc4c4f6e75fc8a77&fccid=27bbf867ea1561c9&vjs=3
[라젠][청년디지털일자리지원사업] 빅데이터 수집 및 정보처리,라젠,광주 화정동,https://kr.indeed.com/rc/clk?jk=8291f4cc1fc52912&fccid=120832ec7a44d293&vjs=3
Software Development Engineer,Mentor Graphics (Korea) LLC,경기도 성남,https://kr.indeed.com/rc/clk?jk=914578ba5310e818&fccid=3b89b9ec324f96c8&vjs=3
Autonomous Driving 분야 엔지니어,포티투닷,서울 강남구,https://kr.indeed.com/rc/clk?jk=1e974ff27c6eb340&fccid=52e84b216bdd9f11&vjs=3
[한국컴패션] 데이터분석가 정규직 #사무직,서울,서울 한남동,https://kr.indeed.com/rc/clk?jk=e26ac1ed5ba1979a&fccid=02f0cd55038d8c2f&vjs=3
전문연구요원 (병역특례) 수시 (AI / SW 분야),딥엑스,성남 분당구,https://kr.indeed.com/rc/clk?jk=d83fc0dd2641f483&fccid=e34932b8232a173b&vjs=3
Data Engineer(신입),PUBG,서울,https://kr.indeed.com/rc/clk?jk=210243e0776dc26f&fccid=403118030354e1f2&vjs=3
[연말인기과정] 자바·파이썬 개발자 양성 참여자 / 4차산업유망분야·취업연계,한국직업전문학교,서울 구로구,https://kr.indeed.com/rc/clk?jk=cc655f01166e576d&fccid=6007d6f6e2003d79&vjs=3
클라우드 오퍼레이션 엔지니어,NHN SOFT,성남 판교역,https://kr.indeed.com/rc/clk?jk=8bcc7807085700a7&fccid=a72ebaf825acf7af&vjs=3
DGIST HumanLAB(인간중심지능형시스템연구실) 연수연구원 채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/rc/clk?jk=54ce47c4db974112&fccid=a0e87e3780944019&vjs=3
[AI R&D] 데이터 엔지니어 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/rc/clk?jk=11fa90db108dc242&fccid=a1e4e21b1f33cf40&vjs=3
자연어처리(NLP) 개발자,바운티팜,서울 서초구,https://kr.indeed.com/rc/clk?jk=35e009befbd56015&fccid=4e54cd10e1f8dd0f&vjs=3
(주)에이테크와 함께할 솔루션 개발팀장/파트장,에이테크,울산 중구,https://kr.indeed.com/rc/clk?jk=5702c02123c8bd42&fccid=55ca2291c25b4e4c&vjs=3
Data Specialist (Scientist&&Engineer),아우름플래닛,서울 마포구,https://kr.indeed.com/rc/clk?jk=dd4d8e59a4a9265d&fccid=553095a190e81a86&vjs=3
Junior Quant Trader,Byzantine Partners,서울,https://kr.indeed.com/rc/clk?jk=25725b3c0e607311&fccid=1dbfd8df05517391&vjs=3
[AI R&D] 플랫폼 개발 엔지니어 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/rc/clk?jk=52d863eb7e90b1af&fccid=a1e4e21b1f33cf40&vjs=3
DBA 엔지니어,쏘카,대한민국,https://kr.indeed.com/rc/clk?jk=d748c217f78dbd58&fccid=ebcd554962f400ec&vjs=3
TOAST Cloud 운영 및 기술지원,NHN,성남 판교역,https://kr.indeed.com/rc/clk?jk=ad07d6a330fb619a&fccid=a72ebaf825acf7af&vjs=3
"기술연구소 정규직 연력(Java, Python, 기타)및 개발자 (신입,경력)",파인씨앤아이,서울 송파구,https://kr.indeed.com/rc/clk?jk=504b2c9de66ef96d&fccid=d6bec47206b6a818&vjs=3
[KSTEC] 2021년 경력 사원 (SW개발자),지식시스템,성남 분당구,https://kr.indeed.com/rc/clk?jk=8525eb04feb95444&fccid=3061a9a0f5168def&vjs=3
qe 소프트웨어 엔지니어,에이치알 코리아,대한민국,https://kr.indeed.com/rc/clk?jk=85687b250386c4be&fccid=fa0c631983acf2f6&vjs=3
엔미디어플랫폼 데이터베이스 관리자 (DBA) 인재 안내,엔미디어플랫폼,성남 분당구,https://kr.indeed.com/rc/clk?jk=32b86c150b70d92a&fccid=2cfb127a9d7ab3bc&vjs=3
[NIT Service] NAVER IDC 서버 운영/관리(가산),엔아이티서비스,서울 금천구,https://kr.indeed.com/rc/clk?jk=3c2a60ffd9a25a10&fccid=d389f1042b660837&vjs=3
2021년 경력사월 수시(1차),케이티디에스,서울 서초구,https://kr.indeed.com/rc/clk?jk=b78a2f2a8bc3776d&fccid=601de6e8c2eec868&vjs=3
보안 모니터링 시스템 개발 및 운영 담당자 모집,카카오,성남 판교역,https://kr.indeed.com/rc/clk?jk=d13fce11058e6cf1&fccid=32b9af632cf3b9f9&vjs=3
카카오 광고 서비스 알고리즘 및 시스템 개발,카카오,성남 판교역,https://kr.indeed.com/rc/clk?jk=afe92c03320fe1b3&fccid=32b9af632cf3b9f9&vjs=3
"웹개발자, 모바일앱개발 외 신입/경력 정규직, 계약직",다온에스엔씨,서울 광진구,https://kr.indeed.com/rc/clk?jk=79c3fd29f2a08496&fccid=e20330dcd63acb35&vjs=3
시스템엔지니어 신입/경력 정규직,메에먼트,서울 강남구,https://kr.indeed.com/rc/clk?jk=5a349ecd72559c9f&fccid=87c1e27bb6139d2a&vjs=3
파이썬 인공지능 알고리즘,와플,성남 분당구,https://kr.indeed.com/rc/clk?jk=f354282695f32e53&fccid=931f564571830e66&vjs=3
시스템 엔지니어링,NHN,성남 판교역,https://kr.indeed.com/rc/clk?jk=5cb14c0712a6c4c1&fccid=a72ebaf825acf7af&vjs=3
Developer (개발자),Coinplug,경기도 성남,https://kr.indeed.com/rc/clk?jk=b7be58e7af38d186&fccid=8acd13d5bcba71c2&vjs=3
"드론 데이터 스타트업, 엔젤스윙 엔지니어",엔젤스윙,서울 관악구,https://kr.indeed.com/rc/clk?jk=d017610d9828199c&fccid=f4f62706e6f8a9af&vjs=3
Solutions Architect II,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/rc/clk?jk=16bd25f1d38cb69c&fccid=fe2d21eef233e94a&vjs=3
SW Engineer for R&D Extension Korea,Applied Materials Inc.,경기도 화성,https://kr.indeed.com/rc/clk?jk=fb3395b4ba6b4f61&fccid=6c6f37e2a6cb4c55&vjs=3
자연어처리전문가 금융챗봇 만들어 갈 엔지니어,파운트,서울 충정로역,https://kr.indeed.com/rc/clk?jk=a50fce6cc2cb57c9&fccid=df5e7ec512668ebf&vjs=3
Technical Specialist,Microsoft,서울,https://kr.indeed.com/rc/clk?jk=f4c784e2cb1ecbbb&fccid=734cb5a01ee60f80&vjs=3
DGIST 동반진단의료기술융합연구실 계약직 연구원 채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/rc/clk?jk=db55ee61f98e6816&fccid=a0e87e3780944019&vjs=3
백엔드 파운트 시스템 엔지니어 (현재 급여수준 이상 보장),파운트,서울 충정로역,https://kr.indeed.com/rc/clk?jk=d6c05c588971df5a&fccid=df5e7ec512668ebf&vjs=3
FDS 데이터 분석 담당자,네이버,서울,https://kr.indeed.com/rc/clk?jk=b2ef9dc168ce46f0&fccid=412ff571bced2587&vjs=3
eBeam System Engineer for R&D Extension Korea,Applied Materials Inc.,경기도 화성,https://kr.indeed.com/rc/clk?jk=25a21ebfa5410f05&fccid=6c6f37e2a6cb4c55&vjs=3
8퍼센트 경력 개발자,8퍼센트,서울 종로구,https://kr.indeed.com/rc/clk?jk=464ef95516a5fa5c&fccid=ac216a9ae7b75c06&vjs=3
Senior Solutions Engineer,Confluent,서울,https://kr.indeed.com/rc/clk?jk=6a399a2c059ebbb1&fccid=281afef2f966dcf1&vjs=3
위시켓과 함께할 서버개발자님,위시켓,서울 강남구,https://kr.indeed.com/rc/clk?jk=a3a65a4d59061430&fccid=533c91503ff32d48&vjs=3
System Engineer,Toss,서울 강남구,https://kr.indeed.com/rc/clk?jk=80dea8b8353c3ee0&fccid=18c4935c8ec646d5&vjs=3
AML 데이터 분석/모델링 전문가,네이버,서울,https://kr.indeed.com/rc/clk?jk=30352a55b8205ca8&fccid=412ff571bced2587&vjs=3
TOAST Cloud 사업기획/영업,NHN,성남 판교역,https://kr.indeed.com/rc/clk?jk=6b86ea39985912b6&fccid=a72ebaf825acf7af&vjs=3
금융 AI 기술 연구 개발자 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/rc/clk?jk=e7346aa4ba6c1633&fccid=a1e4e21b1f33cf40&vjs=3
DGIST 계약직 연구원 및 일반직원 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/rc/clk?jk=65da831cb9d5a6b5&fccid=a0e87e3780944019&vjs=3
챗봇 플랫폼 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/rc/clk?jk=20d40ee61adffeca&fccid=32b9af632cf3b9f9&vjs=3
1분기 개발자 (신입/경력),이스트게임즈,서울 서초구,https://kr.indeed.com/rc/clk?jk=6bfec9fa5d0c15f5&fccid=d7178f3ad0f7289f&vjs=3
"Senior Staff Engineer, FAE Samsung",ams,서울,https://kr.indeed.com/rc/clk?jk=f8fcba2c93fcc52a&fccid=510f6ab73dd59198&vjs=3
데이터 사이언스 전문가 및 머신러닝 전문가 모집,카카오,성남 판교역,https://kr.indeed.com/rc/clk?jk=85929aac498299cc&fccid=32b9af632cf3b9f9&vjs=3
Security Engineer (모의해킹),Toss,서울 강남구,https://kr.indeed.com/rc/clk?jk=0b03d57e900ac140&fccid=18c4935c8ec646d5&vjs=3
DGIST-ETH 마이크로로봇연구센터 계약직 연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/rc/clk?jk=f19b8cb8881146ea&fccid=a0e87e3780944019&vjs=3
DGIST 미래자동차융합연구센터 계약직 연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/rc/clk?jk=403c866fc5f43cc3&fccid=a0e87e3780944019&vjs=3
콘텐츠서비스개발- 데이터엔지니어,Nexon,성남 분당구,https://kr.indeed.com/rc/clk?jk=a4b72e38fb50bde0&fccid=aba87288e4cc3687&vjs=3
물류센터 최적화 분석 담당자,이베이 코리아,서울 강남구,https://kr.indeed.com/rc/clk?jk=fcb8e979d835313e&fccid=229e8bf9048d696f&vjs=3
백엔드 엔지니어 (전문연구요원 가능),버즈니,서울,https://kr.indeed.com/rc/clk?jk=cea8db2153898382&fccid=a72d6e5a17d52b40&vjs=3
Infra Software Engineer,Toss,서울 강남구,https://kr.indeed.com/rc/clk?jk=f97d8d627c3d7362&fccid=18c4935c8ec646d5&vjs=3
[정규직] Data platform 개발 및 운영,SK 씨앤씨,서울,https://kr.indeed.com/rc/clk?jk=bf69f4a993ef31cd&fccid=6991c09e6a2880e2&vjs=3
"R&D Engineer, Sr I",Synopsys,서울,https://kr.indeed.com/rc/clk?jk=4a65a5779d9c9e2a&fccid=6ce9eba87609c3e9&vjs=3
지구·환경공학부 환경시스템공학 연구실 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/rc/clk?jk=d425b24146af3fa1&fccid=617504e506359426&vjs=3
"Technical Solutions Engineer, Big Data, Google Cloud",Google,서울,https://kr.indeed.com/rc/clk?jk=6e8677c7d80e2d4c&fccid=a5b4499d9e91a5c6&vjs=3
Software Developer - Front-End / Back-End,AITRICS,서울,https://kr.indeed.com/rc/clk?jk=5123207a169f90eb&fccid=9be12e4be3d1efa6&vjs=3
[웹젠] 게임보안(경력),웹젠,성남 분당구,https://kr.indeed.com/rc/clk?jk=4ec7c9f47a7bae7f&fccid=6e2a9dddd86c4648&vjs=3
Data Analyst,IQVIA,서울,https://kr.indeed.com/rc/clk?jk=2c4c5856662783e7&fccid=6b7a1dfe07e7f037&vjs=3
DBA,Toss,서울 강남구,https://kr.indeed.com/rc/clk?jk=74d66a601cc8dde0&fccid=18c4935c8ec646d5&vjs=3
프로그래머 (어플리케이션 개발자 또는 웹개발자),오너클랜,서울 금천구,https://kr.indeed.com/rc/clk?jk=57e0679a1129c28a&fccid=f75fafe4c525b450&vjs=3
대용량 분산 스토리지 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/rc/clk?jk=a1db36bb69f67c6f&fccid=32b9af632cf3b9f9&vjs=3
지스트 블록체인경제센터 계약직연구원,광주과학기술원,광주 북구,https://kr.indeed.com/rc/clk?jk=a7c68eba65a950aa&fccid=617504e506359426&vjs=3
경험최적화 - 데이터 사이언티스트/분석가,Nexon,성남 분당구,https://kr.indeed.com/rc/clk?jk=1b62babbbf2d717a&fccid=aba87288e4cc3687&vjs=3
스크립트 개발 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/rc/clk?jk=d56db98820a1324c&fccid=aba87288e4cc3687&vjs=3
Datacenter Engineer (강원도 춘천 근무),Oracle,서울,https://kr.indeed.com/rc/clk?jk=e26f899b8accca1a&fccid=cd22d01053af7669&vjs=3
[Creative] Technical Artist,PUBG,서울,https://kr.indeed.com/rc/clk?jk=24a2513486b6daf6&fccid=403118030354e1f2&vjs=3
리서치분야 석사이상 경력직,케이지제로인,대한민국,https://kr.indeed.com/rc/clk?jk=b602108c31558329&fccid=bfdba13fe070a19e&vjs=3
카카오톡 안티어뷰징을 위한 데이터/백엔드 엔지니어 및 머신러닝 전문가 모집,카카오,성남 판교역,https://kr.indeed.com/rc/clk?jk=9ab2041ab3380a21&fccid=32b9af632cf3b9f9&vjs=3
[공통기술부문] 네트워크 엔지니어 (5년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/rc/clk?jk=d542b0a2649c6cac&fccid=d6ffeb3b4e007b90&vjs=3
인간중심 지능형 시스템 연구실 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/rc/clk?jk=9fb50d6eec9e7045&fccid=617504e506359426&vjs=3
데이터분석가,RIDI Corp,서울,https://kr.indeed.com/rc/clk?jk=f4c228327a3847c3&fccid=ba4215b904dee414&vjs=3
Software Architecture 설계 엔지니어,딥엑스,성남 분당구,https://kr.indeed.com/rc/clk?jk=7df915e1f0f86b2d&fccid=e34932b8232a173b&vjs=3
Data Scientist,Soomgo,서울 강남구,https://kr.indeed.com/rc/clk?jk=917cc06120add6e1&fccid=f9a401b2af6cde91&vjs=3
Java개발 경력자,토니서치,성남 분당구,https://kr.indeed.com/rc/clk?jk=79e7ff2fac943c8f&fccid=36e8d3338c90d8ea&vjs=3
"(주)트윔 개발자(경력직) 빅데이터,영상처리,머신비전/AI 딥러닝",트윔,경기도 화성,https://kr.indeed.com/rc/clk?jk=a0dda478567db352&fccid=8236169ab3bd9551&vjs=3
인프라 엔지니어,RIDI Corp,서울,https://kr.indeed.com/rc/clk?jk=390d00ceeb84f2bd&fccid=ba4215b904dee414&vjs=3
머신러닝 엔지니어,제이앤제이글로벌컨설팅,성남 분당구,https://kr.indeed.com/rc/clk?jk=98bcd93b1228e4b9&fccid=a75d649505dae63c&vjs=3
AI 연구/개발 직군 모집,넷마블,서울 구로구,https://kr.indeed.com/rc/clk?jk=481f953ccaa4bc96&fccid=e696d83fde5c0f20&vjs=3
21년 상반기 현대오트론 경력사원 수시,현대오트론,서울,https://kr.indeed.com/rc/clk?jk=e91a6a5eb66c641f&fccid=1a1187c71168125e&vjs=3
2021년 신입/경력직,다나와,서울 양천구,https://kr.indeed.com/rc/clk?jk=29c6b79d1a7d446d&fccid=aff8f0cc5aa38973&vjs=3
게임 런처 개발,Nexon,성남 분당구,https://kr.indeed.com/rc/clk?jk=0b05f7fff851371a&fccid=aba87288e4cc3687&vjs=3
자율주행연구팀 연구사원 (신입/경력),소네트,대구 달성군,https://kr.indeed.com/rc/clk?jk=02bcd7b6412d1db9&fccid=e5948a87839b9ef5&vjs=3
에이쳐 인공지능(AI) 프로그래밍 교육 커리큘럼 기획 및 컨텐츠 개발,에이쳐,용인 처인구,https://kr.indeed.com/rc/clk?jk=9051319e7dababb5&fccid=247b2017d36c7036&vjs=3
배달로봇 dilly 로봇 소프트웨어 개발자(자율주행) (5년이상),우아한 형제들,서울 송파구,https://kr.indeed.com/rc/clk?jk=ae030e8e748ff5c8&fccid=d6ffeb3b4e007b90&vjs=3
백엔드 개발자 (경력),크로스앵글,서울 역삼동,https://kr.indeed.com/rc/clk?jk=af5683389907a8c9&fccid=80db28fd17ccf3a9&vjs=3
Credit Risk 모델러,Toss,서울 강남구,https://kr.indeed.com/rc/clk?jk=ad3dfd853ea7ef40&fccid=18c4935c8ec646d5&vjs=3
"펌웨어, C·C++ 경력 계약직",아르비존,인천 연수구,https://kr.indeed.com/rc/clk?jk=7a7e2f032c8599f9&fccid=0245d3ec47035b6e&vjs=3
Application Developer,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/rc/clk?jk=56ef71094815c15d&fccid=fe2d21eef233e94a&vjs=3
[고경력자의 경우 시간 단축] (주)라라와 함께할 개발자,라라,부산 수영구,https://kr.indeed.com/rc/clk?jk=8dff939e6fd66f17&fccid=ecaf0cfc74f420fa&vjs=3
Integration Engineer,스트라드비젼,서울 강남구,https://kr.indeed.com/rc/clk?jk=da280e20451ce755&fccid=e70fb14290fc5267&vjs=3
Sr. Manager for Logistics digital transformation,Thermo Fisher Scientific,서울,https://kr.indeed.com/rc/clk?jk=18ed6f92a291d134&fccid=126e3afd205caa95&vjs=3
2021 상반기 인공지능(AI)/머신러닝 경력사원,아프스,서울 서초구,https://kr.indeed.com/rc/clk?jk=aefe9fe982b7d1f0&fccid=fa566d88d886e1bb&vjs=3
파이썬SW 금융분야 특화 챗봇 개발 함께 할 엔지니어,파운트,서울 충정로역,https://kr.indeed.com/rc/clk?jk=ffd9cedb23e97344&fccid=df5e7ec512668ebf&vjs=3
웹개발/앱개발/응용프로그램 개발자,옐로시스,서울 강남구,https://kr.indeed.com/rc/clk?jk=8857afae585a6f03&fccid=791a30b1e7723702&vjs=3
